-0.5 	-1 	0.5 	39.8698 	-0.224572 	1.69313e-19
-0.484375 	-1 	0.5 	39.8741 	-0.230229 	-1.30846e-18
-0.46875 	-1 	0.5 	39.8786 	-0.235373 	-1.01956e-18
-0.453125 	-1 	0.5 	39.8836 	-0.239712 	-1.32029e-18
-0.4375 	-1 	0.5 	39.8886 	-0.245193 	1.86393e-18
-0.421875 	-1 	0.5 	39.8939 	-0.249644 	2.48189e-18
-0.40625 	-1 	0.5 	39.9008 	-0.255866 	1.6885e-20
-0.390625 	-1 	0.5 	39.9073 	-0.260162 	-2.11069e-19
-0.375 	-1 	0.5 	39.9147 	-0.266002 	-1.13263e-18
-0.359375 	-1 	0.5 	39.9203 	-0.269569 	-4.79789e-20
-0.34375 	-1 	0.5 	39.9286 	-0.274793 	2.54923e-19
-0.328125 	-1 	0.5 	39.9359 	-0.279379 	2.82835e-19
-0.3125 	-1 	0.5 	39.9414 	-0.283426 	8.89703e-20
-0.296875 	-1 	0.5 	39.9484 	-0.286706 	-7.1465e-20
-0.28125 	-1 	0.5 	39.9568 	-0.289898 	-1.12371e-18
-0.265625 	-1 	0.5 	39.965 	-0.292337 	-6.2434e-22
-0.25 	-1 	0.5 	39.9734 	-0.295536 	-1.49226e-20
-0.234375 	-1 	0.5 	39.9828 	-0.298167 	-2.7581e-19
-0.21875 	-1 	0.5 	39.9916 	-0.301973 	-6.58448e-19
-0.203125 	-1 	0.5 	40.0006 	-0.304624 	-4.06798e-19
-0.1875 	-1 	0.5 	40.0096 	-0.307273 	-1.53905e-19
-0.171875 	-1 	0.5 	40.0184 	-0.30837 	1.38124e-19
-0.15625 	-1 	0.5 	40.027 	-0.308757 	3.67336e-19
-0.140625 	-1 	0.5 	40.0377 	-0.311615 	5.54232e-19
-0.125 	-1 	0.5 	40.0482 	-0.310439 	4.9866e-18
-0.109375 	-1 	0.5 	40.0607 	-0.310289 	1.23049e-18
-0.09375 	-1 	0.5 	40.0719 	-0.310041 	-4.52116e-19
-0.078125 	-1 	0.5 	40.0811 	-0.310342 	-1.0892e-18
-0.0625 	-1 	0.5 	40.0906 	-0.309793 	-9.5159e-19
-0.046875 	-1 	0.5 	40.1024 	-0.307586 	-2.21676e-18
-0.03125 	-1 	0.5 	40.1127 	-0.306513 	3.60423e-20
-0.015625 	-1 	0.5 	40.1231 	-0.304343 	3.25391e-19
0 	-1 	0.5 	40.1329 	-0.302021 	1.12616e-18
0.015625 	-1 	0.5 	40.1425 	-0.297663 	3.95462e-20
0.03125 	-1 	0.5 	40.1547 	-0.294805 	5.73334e-19
0.046875 	-1 	0.5 	40.1643 	-0.290276 	1.14339e-18
0.0625 	-1 	0.5 	40.1747 	-0.284905 	8.72302e-19
0.078125 	-1 	0.5 	40.1855 	-0.279532 	2.7536e-19
0.09375 	-1 	0.5 	40.1962 	-0.274099 	-1.60579e-19
0.109375 	-1 	0.5 	40.2062 	-0.267178 	8.82621e-19
0.125 	-1 	0.5 	40.2162 	-0.260555 	1.60022e-18
0.140625 	-1 	0.5 	40.2261 	-0.254153 	2.07481e-18
0.15625 	-1 	0.5 	40.2358 	-0.248351 	2.43459e-19
0.171875 	-1 	0.5 	40.2454 	-0.239703 	4.96223e-19
0.1875 	-1 	0.5 	40.2548 	-0.231277 	9.35673e-20
0.203125 	-1 	0.5 	40.2633 	-0.223487 	9.3842e-19
0.21875 	-1 	0.5 	40.2704 	-0.212806 	-7.52972e-19
0.234375 	-1 	0.5 	40.2792 	-0.202096 	-8.16895e-19
0.25 	-1 	0.5 	40.2865 	-0.19005 	-3.05201e-20
0.265625 	-1 	0.5 	40.2931 	-0.182097 	1.27792e-19
0.28125 	-1 	0.5 	40.2994 	-0.171257 	-1.44126e-19
0.296875 	-1 	0.5 	40.3045 	-0.16019 	-1.69875e-19
0.3125 	-1 	0.5 	40.3101 	-0.149719 	5.25889e-20
