-0.5 	-1 	0.5 	39.446 	0.191494 	4.17717e-19
-0.484375 	-1 	0.5 	39.4436 	0.18523 	4.4007e-19
-0.46875 	-1 	0.5 	39.4416 	0.180029 	6.96249e-19
-0.453125 	-1 	0.5 	39.4393 	0.175025 	1.86498e-19
-0.4375 	-1 	0.5 	39.4375 	0.169528 	1.62055e-20
-0.421875 	-1 	0.5 	39.4352 	0.165147 	1.83549e-19
-0.40625 	-1 	0.5 	39.4327 	0.160418 	5.61287e-20
-0.390625 	-1 	0.5 	39.4306 	0.155451 	7.06473e-19
-0.375 	-1 	0.5 	39.429 	0.148558 	8.22191e-20
-0.359375 	-1 	0.5 	39.4272 	0.142493 	1.71806e-19
-0.34375 	-1 	0.5 	39.4263 	0.136299 	-8.16804e-20
-0.328125 	-1 	0.5 	39.4255 	0.130959 	-3.33497e-19
-0.3125 	-1 	0.5 	39.4239 	0.125917 	-3.11337e-19
-0.296875 	-1 	0.5 	39.4231 	0.121057 	-2.52166e-20
-0.28125 	-1 	0.5 	39.4222 	0.116229 	1.19903e-19
-0.265625 	-1 	0.5 	39.4211 	0.109906 	4.27463e-19
-0.25 	-1 	0.5 	39.421 	0.10466 	2.37788e-19
-0.234375 	-1 	0.5 	39.4212 	0.0996933 	-4.88478e-19
-0.21875 	-1 	0.5 	39.4207 	0.0941656 	-1.41076e-19
-0.203125 	-1 	0.5 	39.4209 	0.0895935 	-3.56198e-20
-0.1875 	-1 	0.5 	39.4211 	0.0846238 	-1.26347e-20
-0.171875 	-1 	0.5 	39.4214 	0.0793395 	1.77791e-20
-0.15625 	-1 	0.5 	39.4216 	0.0740321 	2.6269e-20
-0.140625 	-1 	0.5 	39.4215 	0.0690834 	4.26155e-20
-0.125 	-1 	0.5 	39.4216 	0.0647527 	9.43851e-21
-0.109375 	-1 	0.5 	39.4217 	0.0603972 	-9.57286e-21
-0.09375 	-1 	0.5 	39.4228 	0.0558723 	3.37631e-19
-0.078125 	-1 	0.5 	39.4237 	0.0507876 	1.20213e-19
-0.0625 	-1 	0.5 	39.4249 	0.0457486 	-1.35427e-19
-0.046875 	-1 	0.5 	39.4262 	0.0411541 	-6.40754e-20
-0.03125 	-1 	0.5 	39.427 	0.0375978 	-1.81554e-19
-0.015625 	-1 	0.5 	39.4276 	0.0333375 	5.63928e-19
0 	-1 	0.5 	39.4284 	0.0296006 	-5.19067e-19
0.015625 	-1 	0.5 	39.4291 	0.0255144 	-1.2362e-18
0.03125 	-1 	0.5 	39.4303 	0.0224864 	4.5419e-19
0.046875 	-1 	0.5 	39.4314 	0.018338 	3.99464e-20
0.0625 	-1 	0.5 	39.432 	0.0151586 	-1.16709e-19
0.078125 	-1 	0.5 	39.4331 	0.0111835 	-1.11106e-19
0.09375 	-1 	0.5 	39.4341 	0.00770174 	3.07812e-20
0.109375 	-1 	0.5 	39.4345 	0.00468571 	4.63176e-19
0.125 	-1 	0.5 	39.4352 	0.00149737 	2.75295e-19
0.140625 	-1 	0.5 	39.4358 	-0.00170289 	-9.64949e-19
0.15625 	-1 	0.5 	39.4363 	-0.00471516 	-2.89195e-19
0.171875 	-1 	0.5 	39.4371 	-0.00765548 	1.31844e-19
0.1875 	-1 	0.5 	39.4378 	-0.0107548 	1.31088e-19
0.203125 	-1 	0.5 	39.4388 	-0.0141935 	5.35517e-19
0.21875 	-1 	0.5 	39.4396 	-0.0165891 	1.36463e-19
0.234375 	-1 	0.5 	39.4403 	-0.0193664 	1.52706e-19
0.25 	-1 	0.5 	39.4404 	-0.0223578 	4.33364e-19
0.265625 	-1 	0.5 	39.441 	-0.0246481 	1.25296e-19
0.28125 	-1 	0.5 	39.4413 	-0.0271616 	-3.31377e-20
0.296875 	-1 	0.5 	39.4416 	-0.0301548 	-1.02237e-19
0.3125 	-1 	0.5 	39.4414 	-0.0335503 	-1.39674e-19
0.328125 	-1 	0.5 	39.4418 	-0.0364813 	-5.54679e-19
0.34375 	-1 	0.5 	39.4417 	-0.0396275 	2.53822e-19
0.359375 	-1 	0.5 	39.4416 	-0.0424425 	2.7853e-19
0.375 	-1 	0.5 	39.4416 	-0.0455516 	1.38776e-19
0.390625 	-1 	0.5 	39.4415 	-0.0485551 	-3.82248e-19
0.40625 	-1 	0.5 	39.4415 	-0.0517037 	3.26877e-19
0.421875 	-1 	0.5 	39.4413 	-0.0549148 	-3.87365e-19
0.4375 	-1 	0.5 	39.441 	-0.0581643 	-3.20505e-19
0.453125 	-1 	0.5 	39.4408 	-0.0618735 	1.17536e-18
0.46875 	-1 	0.5 	39.4409 	-0.0649114 	-6.74035e-19
0.484375 	-1 	0.5 	39.4405 	-0.0686504 	-6.05708e-21
0.5 	-1 	0.5 	39.4405 	-0.07248 	1.34048e-18
0.515625 	-1 	0.5 	39.4402 	-0.0761172 	4.33357e-19
0.53125 	-1 	0.5 	39.4399 	-0.0799964 	-1.07888e-20
0.546875 	-1 	0.5 	39.4397 	-0.0840918 	1.6658e-21
0.5625 	-1 	0.5 	39.4394 	-0.0877918 	3.81783e-21
0.578125 	-1 	0.5 	39.4392 	-0.0915363 	-1.38755e-19
0.59375 	-1 	0.5 	39.4393 	-0.0957157 	7.01105e-19
0.609375 	-1 	0.5 	39.4394 	-0.100377 	1.20324e-19
0.625 	-1 	0.5 	39.4396 	-0.105108 	6.39027e-20
